P_load1_MW,Q_load1_MVAr,P_load2_MW,Q_load2_MVAr,P_load4_MW,Q_load4_MVAr,P_solar_MW,Q_solar_MVAr,Vm_bus1_pu,Vm_bus2_pu,Vm_bus3_pu,Vm_bus4_pu,Va_bus1_deg,Va_bus2_deg,Va_bus3_deg,Va_bus4_deg,split
1.2170988,0.4056996,2.3065827,0.80730397,1.1167153,0.3350146,1.2672253,-0.078366295,0.9942069,0.9897107,0.9913406,0.9868868,0.10051591,0.19775487,0.21513747,0.22195604,train
1.5620283,0.52067614,1.8871608,0.6605063,0.896716,0.2690148,0.6833963,0.037938256,0.9937898,0.98948973,0.99038386,0.9872242,0.077287436,0.1384664,0.14147376,0.1573594,train
1.3138433,0.43794775,2.365933,0.8280765,1.05882,0.31764603,0.9321697,-0.21118787,0.9934629,0.9882721,0.98944795,0.98559135,0.11102562,0.21892537,0.24310338,0.2418011,train
1.2324222,0.4108074,1.867433,0.6536015,0.86876255,0.26062876,1.2180761,-0.03282709,0.9952857,0.99211115,0.9936813,0.9899224,0.08299285,0.15848584,0.17190936,0.17659247,train
1.6277479,0.54258263,2.0988185,0.7345865,1.0474365,0.31423095,0.56054056,-0.2229664,0.99279684,0.9874433,0.98813593,0.9847894,0.10804878,0.20518896,0.22668701,0.2278313,train
1.6173152,0.53910506,1.8350064,0.64225227,0.8142638,0.24427915,0.31288612,-0.083903685,0.9932932,0.98851097,0.9889049,0.9864527,0.08286371,0.14958517,0.15816696,0.16652475,train
1.6698318,0.5566106,1.6376446,0.5731756,0.88348985,0.26504695,0.71536887,-0.16058043,0.9940662,0.9903156,0.9912171,0.9880855,0.09273125,0.17011803,0.1883069,0.18865578,train
1.2294834,0.4098278,2.0760033,0.7266012,1.1120338,0.33361015,0.5735867,-0.06712361,0.99345726,0.9880874,0.9888227,0.9852708,0.08672764,0.16707338,0.17693403,0.19124979,train
1.4841765,0.4947255,1.9851799,0.69481295,0.94176334,0.282529,0.5256427,0.27702144,0.9934697,0.9886282,0.9893586,0.98624617,0.05455243,0.08996116,0.07345937,0.109982744,train
1.2250355,0.4083452,1.8610461,0.6513662,1.144293,0.3432879,1.3307353,-0.070775025,0.9950141,0.99149984,0.9932101,0.98861116,0.09195873,0.1785096,0.19587152,0.203278,train
1.638671,0.54622364,1.6590916,0.58068204,0.8756294,0.26268882,0.5035048,0.11784893,0.99380994,0.98968834,0.99036264,0.98747677,0.064192876,0.10772856,0.10299188,0.12610345,train
1.2788488,0.42628294,2.2716768,0.79508686,1.1324553,0.3397366,1.3536665,-0.047448613,0.994283,0.9900026,0.99174887,0.9871395,0.099379025,0.1938011,0.20969152,0.21836683,train
1.5075634,0.5025211,2.2719316,0.7951761,0.93840617,0.28152186,0.85211366,-0.24482962,0.9933639,0.9884464,0.98951274,0.9860725,0.11302571,0.21888874,0.24481274,0.23883738,train
1.77546,0.59182,2.142589,0.74990624,1.0628947,0.3188684,1.4714905,-0.2121483,0.99393725,0.99024796,0.9921185,0.98756236,0.12169929,0.23177342,0.26112717,0.2546452,train
1.3750287,0.45834288,2.073546,0.7257411,0.88766557,0.26629966,1.1414104,0.28691036,0.99460447,0.990901,0.99242747,0.98866165,0.05978665,0.10398905,0.09278692,0.12260224,train
1.7327125,0.5775708,2.0132513,0.70463794,0.817168,0.2451504,0.70566416,0.01199415,0.99345094,0.9890908,0.9900097,0.98702633,0.08453142,0.15059908,0.15577482,0.16758578,train
1.256456,0.41881868,1.6191604,0.5667061,0.88636845,0.26591054,0.79790634,0.2905868,0.9950248,0.99158466,0.9926671,0.98935014,0.043781012,0.07130384,0.056517825,0.08985633,train
1.2636303,0.4212101,1.8743628,0.656027,1.1861188,0.35583565,1.4968117,0.2579561,0.99519587,0.9919757,0.9939542,0.9889824,0.06520126,0.118467286,0.11288082,0.14421645,train
1.5534724,0.5178241,1.8092753,0.6332463,0.92594,0.277782,1.4112637,0.13609837,0.99509495,0.9923397,0.99418676,0.9900067,0.07547355,0.13452946,0.13720809,0.15400045,train
1.4431264,0.48104212,2.2780387,0.7973135,1.1446853,0.34340557,1.1641427,-0.18407413,0.99363285,0.988907,0.990387,0.98600966,0.11326593,0.22085802,0.2452122,0.24578074,train
1.6038035,0.53460115,2.3996828,0.839889,0.8749532,0.26248598,1.354674,0.14601298,0.9939977,0.99003136,0.9918113,0.98782223,0.08620145,0.15720376,0.15860783,0.17554766,train
1.5665581,0.52218604,1.9556133,0.68446463,0.9014447,0.2704334,0.7409108,-0.18891247,0.993701,0.98930514,0.99023587,0.98702717,0.10053732,0.18982194,0.21042457,0.20883736,train
1.2081194,0.40270647,1.8792943,0.657753,1.1654481,0.3496344,1.1319726,0.087761596,0.9946863,0.9907445,0.9922257,0.9877998,0.07535658,0.14224097,0.14584747,0.16756213,train
1.3987769,0.46625897,2.1249423,0.7437298,0.9404967,0.28214902,0.6899657,0.028067091,0.99359214,0.9887257,0.98962736,0.9863471,0.08077324,0.14996426,0.15378346,0.16995068,train
1.4425286,0.48084286,1.782361,0.6238264,0.9671559,0.29014677,0.8810054,-0.10288743,0.9943435,0.99046546,0.99159074,0.98802346,0.08933246,0.16779819,0.18325937,0.18834794,train
1.3356816,0.44522718,1.694867,0.5932034,0.82072264,0.24621679,0.68730295,-0.21990792,0.9945827,0.99077535,0.99163014,0.9887054,0.09169612,0.17545034,0.19779325,0.19245556,train
1.6227245,0.54090816,2.098126,0.73434407,0.8326383,0.24979149,0.86087126,-0.29659972,0.9936513,0.9893106,0.9903786,0.98720735,0.11482777,0.2201572,0.25000674,0.23750903,train
1.3701587,0.45671955,1.9708827,0.68980896,0.9910908,0.29732722,1.3084118,-0.29346803,0.994757,0.9912296,0.99287415,0.98872876,0.11486714,0.2258528,0.25965673,0.24694327,train
1.7219784,0.5739928,2.2931821,0.80261374,1.0545053,0.3163516,0.8185701,-0.16329652,0.9927267,0.9874801,0.98851764,0.98480827,0.11148523,0.21063049,0.2301359,0.23344262,train
1.7447358,0.5815786,1.8321717,0.6412601,1.0573698,0.31721094,0.7962646,0.25748467,0.9935311,0.98929024,0.9903675,0.986616,0.06320844,0.103126235,0.09074475,0.12591404,train
1.7193073,0.5731024,1.9931357,0.69759744,1.0011604,0.30034813,0.48408574,-0.16394256,0.9927904,0.98761386,0.988217,0.98507816,0.1005022,0.1863532,0.20265146,0.20786329,train
1.4884444,0.49614814,2.3534932,0.82372266,0.8922489,0.26767468,1.3390849,0.003666487,0.9941862,0.99021316,0.9919488,0.9879606,0.09631489,0.18220639,0.1941203,0.20095994,train
1.3244271,0.44147572,2.0162828,0.70569897,0.85872614,0.25761786,0.42391104,0.050680973,0.993614,0.98862296,0.9891834,0.9864519,0.07058063,0.12911204,0.12864526,0.14712334,train
1.5486265,0.5162089,2.068034,0.72381186,1.0029507,0.3008852,1.4160596,0.16280997,0.9945437,0.9911189,0.99297893,0.98858774,0.07952867,0.1436563,0.14439298,0.16503794,train
1.2738948,0.4246316,2.172682,0.76043874,1.1274487,0.3382346,1.4639719,-0.08922115,0.99464005,0.9907773,0.9926577,0.9879293,0.10231824,0.20035122,0.22040462,0.22475332,train
1.2305776,0.41019252,2.2374628,0.78311193,1.1309292,0.3392788,1.1132731,-0.095727615,0.994023,0.9893337,0.9907621,0.98647255,0.09937367,0.19494985,0.21215934,0.21951567,train
1.7090913,0.5696971,1.8335373,0.64173806,1.0222695,0.30668083,0.3683828,0.19644983,0.9929349,0.9879085,0.98842174,0.9853198,0.06259852,0.10262353,0.09063408,0.12463125,train
1.3473793,0.44912645,1.7802589,0.6230906,0.8888375,0.26665124,0.9239816,0.16035645,0.99476916,0.9912071,0.9924311,0.9889655,0.06238545,0.11035756,0.106521204,0.12898576,train
1.3745077,0.45816922,2.0803874,0.7281356,0.99987435,0.2999623,0.54149926,-0.07864952,0.99334115,0.9881256,0.9888173,0.9855945,0.08847641,0.16761218,0.17802799,0.1890659,train
1.3628615,0.4542872,2.226259,0.77919066,0.95990276,0.28797084,1.0405244,-0.057192396,0.99400073,0.9895517,0.9908922,0.9871259,0.094503626,0.181124,0.19473036,0.20154151,train
1.5149714,0.50499046,1.7926844,0.62743956,0.87074536,0.2612236,1.0114975,0.2177556,0.99465,0.9912838,0.9926303,0.9890881,0.061261013,0.104036786,0.096755624,0.12222603,train
1.4527661,0.48425534,1.6138598,0.5648509,0.82740754,0.24822226,1.3997158,0.038142264,0.9957257,0.9935221,0.9953359,0.9914411,0.076879054,0.13987894,0.14972582,0.15693516,train
1.4206753,0.47355843,1.8072124,0.6325243,0.90450233,0.27135068,0.84154344,0.15657997,0.99443704,0.99062544,0.99174297,0.98834276,0.063960694,0.11218244,0.10782695,0.13121352,train
1.40397,0.46798998,1.8278137,0.6397348,1.1349014,0.3404704,0.57099044,0.26626343,0.99361664,0.9887889,0.98957616,0.98591614,0.05440353,0.091469556,0.076223366,0.1161618,train
1.468162,0.4893873,2.2659998,0.79309994,0.87524664,0.262574,0.48214087,-0.24984457,0.99294144,0.98743814,0.98802435,0.98522246,0.10726069,0.20711459,0.22987784,0.2255767,train
1.7203664,0.57345545,2.1607163,0.75625074,0.8238972,0.24716917,1.4027196,-0.2255489,0.9942932,0.99091816,0.9926964,0.98884046,0.11761623,0.22394612,0.25359932,0.24102212,train
1.4961606,0.49872023,1.7508988,0.6128146,1.1719595,0.35158786,1.0448405,-0.27071863,0.9941864,0.9902301,0.99153936,0.9872673,0.1104394,0.21326958,0.24289754,0.23877734,train
1.715706,0.571902,2.2868114,0.800384,1.1948762,0.35846284,0.86835206,0.22292554,0.99267334,0.9873481,0.98851514,0.9843182,0.07828268,0.13722941,0.12811066,0.16345988,train
1.2086798,0.40289325,1.8269573,0.63943505,1.0247904,0.30743712,0.4606469,-0.26599953,0.9938414,0.9888903,0.9894451,0.9862978,0.09687412,0.18995596,0.21365665,0.2119755,train
1.4352406,0.47841355,1.6954361,0.5934027,1.0106133,0.303184,0.64740974,-0.1265207,0.9940437,0.9897919,0.9906116,0.9872379,0.08753781,0.164037,0.1790328,0.18566869,train
1.4342066,0.47806886,2.0729163,0.7255207,0.8289256,0.24867767,1.4204271,-0.083495505,0.99497926,0.991846,0.9936692,0.9897576,0.09749241,0.18593433,0.20509654,0.20309412,train
1.2270387,0.4090129,1.8631474,0.6521016,0.9555096,0.2866529,0.36598513,0.09009742,0.9937898,0.988812,0.9893039,0.9863955,0.06278765,0.11408802,0.1100937,0.13443391,train
1.6976225,0.56587416,2.2479444,0.78678054,0.8743922,0.26231766,0.829219,-0.09426323,0.99318826,0.98844385,0.98950577,0.98623264,0.10091975,0.18772005,0.20209648,0.20611827,train
1.2871848,0.42906162,2.1838622,0.7643517,1.0579903,0.3173971,0.5944925,-0.038210467,0.99330735,0.9878746,0.98864204,0.985195,0.08675726,0.16582745,0.17371798,0.1887037,train
1.7506274,0.58354247,1.9298638,0.67545235,1.091508,0.32745242,1.0260767,0.24353813,0.9936679,0.9896028,0.9909748,0.9868427,0.06988079,0.117747955,0.1086521,0.14134526,train
1.4823,0.4941,2.0086117,0.70301414,1.1284022,0.33852068,1.4452573,0.04330686,0.99456483,0.991032,0.99290997,0.9881823,0.09044393,0.16931011,0.17926371,0.1937212,train
1.4400637,0.48002124,2.2941248,0.8029437,0.90284485,0.27085346,1.016648,0.012746119,0.99382746,0.9893267,0.9906483,0.9870452,0.089708954,0.1687593,0.17689095,0.1878076,train
1.7906055,0.5968685,1.6117455,0.56411093,0.905338,0.2716014,0.7937557,-0.21216395,0.99398506,0.990382,0.9913762,0.98809665,0.1005444,0.18462694,0.2074358,0.2036889,train
1.4905665,0.4968555,2.1717954,0.7601284,1.0325284,0.30975854,0.5810077,-0.27764642,0.99295133,0.9875055,0.9882154,0.9848897,0.11200286,0.21709841,0.2429149,0.2393755,train
1.7615459,0.587182,2.1396403,0.74887407,1.0998051,0.3299415,1.4558488,-0.044718683,0.99391425,0.99016815,0.99204665,0.98738855,0.10628558,0.19800583,0.21467328,0.22177346,train
1.5129111,0.5043037,1.8414066,0.64449227,0.929971,0.27899128,0.90141743,-0.14045309,0.9942118,0.99031866,0.9914642,0.98797065,0.09501205,0.1787571,0.19723512,0.1984163,train
1.3666211,0.4555404,2.2083156,0.7729105,0.82992303,0.24897692,1.2556583,0.09521238,0.9946316,0.9909445,0.9925865,0.98885167,0.080552965,0.15009372,0.15433635,0.16731383,train
1.4952419,0.49841395,1.7846687,0.624634,0.92055357,0.27616608,0.8693812,0.17005582,0.9943702,0.9906293,0.99178505,0.98830587,0.064252324,0.11112023,0.10602531,0.13053823,train
1.511878,0.50395936,2.39769,0.83919156,1.0062437,0.3018731,1.1401607,0.1078633,0.9935734,0.9889136,0.9904115,0.9863683,0.087519735,0.16229156,0.16448383,0.18386087,train
1.2520365,0.4173455,1.6308471,0.5707965,0.8433062,0.25299186,1.1095512,-0.2626453,0.99547285,0.99256295,0.993954,0.99043965,0.0980485,0.19126816,0.22077273,0.20874448,train
1.6741999,0.5580666,1.8462836,0.6461992,1.0165669,0.3049701,0.3509862,0.21343142,0.99295706,0.9878866,0.98838013,0.9853124,0.060327325,0.09839626,0.08495716,0.120266706,train
1.7276664,0.5758888,2.173006,0.7605521,1.1243474,0.3373042,0.7908979,-0.02987042,0.99278796,0.9876251,0.988649,0.9847758,0.09754129,0.17960164,0.18877886,0.20410238,train
1.7342138,0.5780713,1.915459,0.67041063,1.0737505,0.32212514,0.48824126,0.22175382,0.9928651,0.98780614,0.98847926,0.98508614,0.06465996,0.10661362,0.09388454,0.12987599,train
1.5393543,0.5131181,1.7074476,0.59760666,1.1409132,0.34227398,1.3850777,0.28064823,0.9949147,0.99191463,0.99375284,0.98903567,0.062871,0.10702102,0.09866168,0.13168497,train
1.7236192,0.5745397,2.3721046,0.8302366,0.90410966,0.2712329,1.1324471,0.09163219,0.993417,0.9889983,0.9904834,0.9867128,0.09080517,0.1646982,0.16803409,0.18379162,train
1.7048572,0.5682857,1.7923555,0.6273244,0.91870135,0.2756104,0.36820337,-0.21447645,0.99310076,0.98826617,0.98871,0.9859418,0.09807153,0.1812593,0.20021467,0.20073871,train
1.6018615,0.53395385,1.7767588,0.6218656,1.1936886,0.35810658,0.9366861,-0.16807748,0.99377173,0.98953205,0.99071956,0.98651195,0.10257328,0.19350082,0.21442378,0.21957447,train
1.6841567,0.5613856,2.3761754,0.8316614,0.99538255,0.29861477,0.5689775,-0.22698613,0.9923253,0.9865221,0.9872256,0.9839983,0.11450485,0.21827208,0.24019751,0.23969541,train
1.5816448,0.52721494,2.3821592,0.83375573,0.8354263,0.25062788,1.1328707,0.11638408,0.9937644,0.989474,0.9909631,0.987364,0.084918424,0.15490277,0.1563817,0.17231531,train
1.6645246,0.5548415,1.8718529,0.6551485,1.023728,0.30711842,0.9801122,-0.2950715,0.99383646,0.98980194,0.99102396,0.98721457,0.11527157,0.22013748,0.2509933,0.24208565,train
1.6668416,0.5556139,2.2235746,0.7782511,0.9610838,0.28832513,1.1000812,0.103985935,0.99362046,0.98933005,0.99077487,0.98690057,0.08604471,0.1554481,0.15754019,0.17590457,train
1.3942068,0.46473557,1.9261785,0.67416245,1.1546205,0.34638616,0.8335457,-0.06777261,0.99378794,0.98914725,0.9902184,0.9862253,0.090574905,0.17173913,0.1841462,0.196889,train
1.325251,0.44175035,1.9174266,0.6710993,0.95967627,0.2879029,0.33644143,0.04188332,0.9934639,0.98829466,0.9887403,0.98586625,0.069956556,0.12772569,0.12707022,0.14819677,train
1.382478,0.46082598,1.9093875,0.6682856,0.8681702,0.26045105,0.39148492,-0.004898385,0.9936177,0.98874855,0.98925763,0.98655385,0.07439659,0.13622144,0.1396196,0.154456,train
1.7483354,0.58277845,1.995895,0.6985633,0.83178383,0.24953514,0.81797606,0.006633723,0.99361175,0.9894757,0.9905389,0.987375,0.08652272,0.1546288,0.16129117,0.17195325,train
1.7455528,0.58185095,1.8812792,0.6584477,1.1805997,0.35417992,1.3833296,-0.24098958,0.994084,0.9905097,0.992261,0.9875258,0.11925077,0.22701983,0.2576671,0.2527203,train
1.7564011,0.58546704,1.6707302,0.5847556,1.0846164,0.3253849,1.0179731,-0.16381693,0.99401194,0.990372,0.9916643,0.98763156,0.10214194,0.18894455,0.2102964,0.21233442,train
1.6713206,0.55710685,1.7427741,0.6099709,0.953158,0.2859474,0.82085687,0.17352378,0.9940094,0.9901925,0.9912865,0.9877853,0.06636631,0.11177501,0.10594595,0.13199967,train
1.5723327,0.5241109,1.730364,0.6056274,0.831753,0.24952589,0.8033827,0.28758764,0.99440163,0.9908536,0.9919434,0.98875594,0.05153252,0.08122458,0.06669548,0.09849244,train
1.2305412,0.41018042,2.287173,0.8005106,1.0509751,0.3152925,0.7998385,-0.25429535,0.99352676,0.98824394,0.98924106,0.9855831,0.11011901,0.2188335,0.2449741,0.24152045,train
1.3964326,0.46547756,1.6807901,0.5882765,1.0790011,0.32370034,0.4472873,0.21089286,0.9937631,0.98909545,0.98971283,0.9863657,0.05400587,0.090755835,0.07847558,0.11407741,train
1.5988197,0.5329399,2.38106,0.8333709,1.0933667,0.32801,1.1515934,-0.1875917,0.99325836,0.9883994,0.98986334,0.9856311,0.11772819,0.22720839,0.25173128,0.25091508,train
1.3129992,0.43766642,1.6953564,0.5933747,1.1927261,0.35781786,0.99993277,0.1253912,0.99456966,0.99069965,0.9920166,0.98768556,0.06896511,0.12571035,0.12522347,0.15169269,train
1.2161123,0.40537074,1.9034106,0.66619366,1.1636059,0.34908175,1.182628,-0.21626133,0.9946506,0.99068403,0.99217993,0.98774385,0.10468785,0.20692107,0.23377274,0.23220117,train
1.6550287,0.5516762,1.634891,0.57221186,1.1027895,0.33083686,0.9161335,0.20180044,0.9941274,0.99041873,0.99164045,0.9876322,0.0647323,0.10852835,0.10150674,0.13235462,train
1.6514597,0.55048656,1.8992655,0.6647429,1.0593108,0.31779325,0.8579542,-0.28906152,0.99355227,0.9891512,0.9902168,0.98647165,0.1141733,0.21806335,0.2473283,0.24090533,train
1.6450865,0.5483622,1.7171398,0.60099894,1.032321,0.30969632,0.3479278,0.08381963,0.9931685,0.98829246,0.9887601,0.98567927,0.06933202,0.1189957,0.11529481,0.14122784,train
1.5240828,0.5080276,1.881017,0.65835595,1.1535676,0.34607026,0.977878,0.001715802,0.9938982,0.9896518,0.9909209,0.98673403,0.08736702,0.16163087,0.17020865,0.18672676,train
1.435387,0.47846237,2.2633028,0.792156,0.9276021,0.27828065,0.6791076,-0.246164,0.99323595,0.98801905,0.9888612,0.9856716,0.10938929,0.21253276,0.23690236,0.2322391,train
1.5345516,0.51151717,2.0835938,0.7292579,0.9763688,0.29291064,1.1615906,-0.21232866,0.99408954,0.9900949,0.99156517,0.9876285,0.11087399,0.21336299,0.23974974,0.23415267,train
1.4805105,0.4935035,1.6294028,0.5702909,0.8448138,0.25344416,0.98243785,0.18160191,0.9949762,0.99193084,0.99323297,0.98980236,0.059834268,0.10165473,0.09680091,0.11919311,train
1.4236504,0.47455016,1.8102922,0.63360226,1.1599777,0.34799328,1.0075978,-0.2297801,0.9941763,0.9900611,0.9913294,0.9871283,0.105865575,0.20482802,0.23103814,0.23005578,train
1.5032603,0.5010868,1.736092,0.60763216,1.0807197,0.3242159,1.2055334,-0.18691292,0.9946361,0.9912319,0.9927615,0.98850375,0.102935866,0.196433,0.2212805,0.21968351,train
1.277638,0.4258793,1.7015381,0.5955383,0.960714,0.2882142,0.44445407,-0.1317362,0.9940527,0.98949295,0.99004894,0.98706484,0.08195786,0.15532139,0.16875236,0.17576127,train
1.6637521,0.554584,2.1844623,0.76456183,1.0347517,0.3104255,1.055683,0.2360765,0.9935226,0.98910826,0.99051803,0.986491,0.073606715,0.12800245,0.11974627,0.15025216,train
1.6367582,0.54558605,2.114453,0.7400586,1.1009514,0.33028546,0.82581073,-0.002483387,0.99314666,0.98822886,0.989302,0.98544085,0.09209334,0.16958931,0.17703263,0.19348913,train
1.360863,0.453621,2.0359037,0.7125663,1.096807,0.3290421,0.98593694,0.110595666,0.9940435,0.9896406,0.99093837,0.9868671,0.07656196,0.14146641,0.14195435,0.16518986,train
1.5085346,0.50284487,1.7211559,0.60240453,0.99121183,0.29736355,1.394324,0.23237191,0.99520326,0.99248636,0.9943274,0.9899884,0.06475014,0.11186048,0.10719788,0.1328934,train
1.6068465,0.5356155,2.1245089,0.7435781,0.82162714,0.24648814,1.1003581,0.10895665,0.9941321,0.9903324,0.991777,0.98825926,0.080168575,0.14377499,0.14549163,0.16081971,train
1.488327,0.496109,1.8050355,0.63176244,1.0628599,0.31885797,1.0274194,0.25438356,0.9943798,0.9906362,0.99201035,0.98795176,0.060875304,0.103810586,0.093933165,0.12666139,train
1.6161509,0.538717,1.9480222,0.68180776,0.9535644,0.28606933,0.9119902,-0.28197667,0.9937997,0.9896232,0.99075943,0.98721355,0.11278532,0.2157614,0.24498808,0.23602235,train
1.6856143,0.5618714,2.288858,0.8011003,1.0537373,0.3161212,0.70671827,-0.062312875,0.99263597,0.9872064,0.988116,0.98453575,0.100017,0.18608122,0.19689408,0.20888889,train
1.4244171,0.4748057,1.6953846,0.5933846,1.1287509,0.33862528,1.3104426,-0.14301737,0.9949374,0.9917343,0.9934059,0.98888576,0.0985331,0.18846612,0.21101888,0.21284708,train
1.7730684,0.59102285,2.2289665,0.7801383,0.8818345,0.26455036,0.61138904,-0.084839456,0.9927247,0.98757815,0.98835987,0.985346,0.09865614,0.18102953,0.1926042,0.19964543,train
1.7894543,0.5964848,1.7428681,0.6100038,1.0545366,0.31636095,0.34002304,-0.06842094,0.99279463,0.98776424,0.98819625,0.98509306,0.086980686,0.1547813,0.16247436,0.17757945,train
1.216114,0.40537134,1.6591055,0.5806869,1.0847512,0.3254254,0.8899452,0.23790745,0.99482507,0.9910646,0.9922577,0.9883257,0.05295396,0.09251294,0.08254484,0.115869485,train
1.3145257,0.43817523,1.9521548,0.6832542,1.020646,0.3061938,0.45024648,0.10307844,0.99351776,0.9883912,0.9889948,0.98580796,0.06711934,0.12168593,0.117532045,0.14363007,train
1.6924994,0.5641665,1.8115574,0.6340451,0.80060077,0.24018022,0.6480433,0.20234206,0.99384034,0.98986375,0.9907392,0.9878429,0.061043065,0.099521734,0.08985055,0.116077654,train
1.6365445,0.5455148,2.0966938,0.7338428,1.0059236,0.3017771,1.2805587,0.19155653,0.99412614,0.9903792,0.9920704,0.98783857,0.07758697,0.13738291,0.13465814,0.15887244,train
1.257794,0.41926467,2.2344718,0.78206515,0.9978287,0.29934862,0.44967425,0.09830698,0.99316555,0.9875029,0.9881055,0.9849754,0.0719293,0.13368064,0.12987486,0.15511529,train
1.5117033,0.5039011,1.8715311,0.6550359,1.0376089,0.31128266,0.60017574,0.13643122,0.99354565,0.9888512,0.9896545,0.986226,0.0681626,0.11945164,0.11425127,0.14178358,train
1.5572885,0.5190962,2.0315704,0.7110496,1.1873817,0.35621452,0.3811604,0.042328022,0.99255496,0.9867677,0.98727226,0.9837551,0.08086572,0.14662533,0.14637317,0.17270756,train
1.2404928,0.41349763,1.9165859,0.6708051,1.1437633,0.34312898,1.4446831,-0.16414227,0.99505866,0.9916299,0.99347126,0.9887429,0.103358425,0.2033417,0.22876878,0.2280901,train
1.6340998,0.54469997,2.1169794,0.74094284,1.1129282,0.33387846,0.5751124,-0.28909948,0.99265116,0.9871368,0.9878374,0.9843151,0.11589862,0.2224596,0.24910277,0.24670973,train
1.4896824,0.49656078,2.0285416,0.7099896,1.1024365,0.33073094,1.0146912,-0.24798141,0.9937962,0.98936003,0.9906353,0.98657143,0.11248176,0.21801321,0.24569643,0.24188794,train
1.3409638,0.44698793,2.3361454,0.81765085,1.1885496,0.3565649,1.0673718,0.28188798,0.99357486,0.9885702,0.9900035,0.98556024,0.06894392,0.12511125,0.11351705,0.15111652,train
1.4867557,0.49558526,1.7720523,0.6202183,0.94257313,0.28277194,0.9098877,0.124605775,0.9944248,0.9907324,0.99193275,0.9883533,0.06886444,0.1215098,0.12021034,0.14145413,train
